Latitude,Longitude,2 metre temperature
45.02000000000029,12.979999999999816,28.412866210937523
45.02000000000029,12.999999999999815,28.412866210937523
45.02000000000029,13.019999999999817,27.990777587890648
45.02000000000029,13.039999999999814,27.990777587890648
45.02000000000029,13.059999999999814,27.989801025390648
45.02000000000029,13.079999999999814,27.976129150390648
45.02000000000029,13.099999999999811,27.991265869140648
45.02000000000029,13.119999999999813,27.978082275390648
45.02000000000029,13.139999999999812,27.986383056640648
45.02000000000029,13.159999999999812,27.971734619140648
45.02000000000029,13.179999999999811,27.980035400390648
45.02000000000029,13.199999999999813,27.953179931640648
45.02000000000029,13.21999999999981,27.953179931640648
45.02000000000029,13.23999999999981,27.915093994140648
45.02000000000029,13.25999999999981,27.863824462890648
45.02000000000029,13.27999999999981,27.811090087890648
45.02000000000029,13.299999999999809,27.811090087890648
45.02000000000029,13.319999999999808,27.751519775390648
45.02000000000029,13.339999999999808,27.707574462890648
45.02000000000029,13.359999999999808,27.697320556640648
45.02000000000029,13.379999999999807,27.664605712890648
45.02000000000029,13.399999999999809,27.651422119140648
45.02000000000029,13.419999999999806,27.630426025390648
45.02000000000029,13.439999999999806,27.630426025390648
45.02000000000029,13.459999999999804,27.612847900390648
45.02000000000029,13.479999999999803,27.612847900390648
45.02000000000029,13.499999999999805,27.608453369140648
45.02000000000029,13.519999999999804,27.608453369140648
45.02000000000029,13.539999999999804,27.558160400390648
45.02000000000029,13.559999999999803,27.558160400390648
45.02000000000029,13.579999999999805,27.494683837890648
45.02000000000029,13.599999999999802,27.494683837890648
45.02000000000029,13.619999999999802,27.434136962890648
45.02000000000029,13.639999999999802,27.438531494140648
45.02000000000029,13.6599999999998,27.438531494140648
45.02000000000029,13.6799999999998,27.334527587890648
45.02000000000029,13.6999999999998,27.334527587890648
45.02000000000029,13.7199999999998,26.525933837890648
45.02000000000029,13.7399999999998,26.435601806640648
45.02000000000029,13.7599999999998,26.471734619140648
45.02000000000029,13.7799999999998,26.471734619140648
45.02000000000029,13.799999999999798,25.938531494140648
45.02000000000029,13.819999999999798,25.938531494140648
45.02000000000029,13.839999999999796,25.943414306640648
45.02000000000029,13.859999999999795,25.454644775390648
45.02000000000029,13.879999999999797,25.498101806640648
45.02000000000029,13.899999999999796,24.144586181640648
45.02000000000029,13.919999999999796,24.144586181640648
45.02000000000029,13.939999999999795,24.210015869140648
45.02000000000029,13.959999999999797,24.210015869140648
45.02000000000029,13.979999999999794,24.397027587890648
45.02000000000029,13.999999999999794,24.397027587890648
45.02000000000029,14.019999999999794,24.528039550781276
45.02000000000029,14.039999999999791,24.528039550781276
45.02000000000029,14.059999999999793,24.162164306640648
45.02000000000029,14.079999999999792,25.247613525390648
45.02000000000029,14.099999999999792,26.059136962890648
45.02000000000029,14.119999999999791,25.120660400390648
45.02000000000029,14.139999999999793,24.594293212890648
45.02000000000029,14.15999999999979,27.299371337890648
45.02000000000029,14.17999999999979,27.299371337890648
45.02000000000029,14.19999999999979,26.657281494140648
45.02000000000029,14.21999999999979,26.668725585937523
45.02000000000029,14.239999999999789,26.689172363281276
45.02000000000029,14.259999999999788,26.648217773437523
45.02000000000029,14.279999999999788,26.668725585937523
45.02000000000029,14.299999999999788,26.823419189453148
45.02000000000029,14.319999999999787,27.333062744140648
45.02000000000029,14.339999999999788,28.394586181640648
45.02000000000029,14.359999999999786,27.508843994140648
45.02000000000029,14.379999999999786,25.766656494140648
45.02000000000029,14.399999999999784,25.883843994140648
45.02000000000029,14.419999999999783,26.433648681640648
45.02000000000029,14.439999999999785,26.318902587890648
45.02000000000029,14.459999999999784,26.095758056640648
45.02000000000029,14.479999999999784,25.912164306640648
45.02000000000029,14.499999999999783,25.286676025390648
45.02000000000029,14.519999999999785,26.066949462890648
45.02000000000029,14.539999999999782,25.569879150390648
45.02000000000029,14.559999999999782,26.209527587890648
45.02000000000029,14.579999999999782,26.129449462890648
45.02000000000029,14.59999999999978,26.181207275390648
45.02000000000029,14.61999999999978,26.722222900390648
45.02000000000029,14.63999999999978,26.722222900390648
45.02000000000029,14.65999999999978,25.491265869140648
45.02000000000029,14.67999999999978,25.491265869140648
45.02000000000029,14.69999999999978,25.328820800781276
45.02000000000029,14.71999999999978,25.641656494140648
45.02000000000029,14.739999999999778,26.366265869140648
45.02000000000029,14.759999999999778,27.611108398437523
45.02000000000029,14.779999999999776,27.314233398437523
45.02000000000029,14.799999999999775,25.719506835937523
45.02000000000029,14.819999999999776,26.095880126953148
45.02000000000029,14.839999999999776,25.507379150390648
45.02000000000029,14.859999999999776,25.507379150390648
45.02000000000029,14.879999999999775,27.823785400390648
45.02000000000029,14.899999999999777,27.823785400390648
45.02000000000029,14.919999999999774,24.638726806640648
45.02000000000029,14.939999999999774,24.638726806640648
45.02000000000029,14.959999999999772,23.266381835937523
45.02000000000029,14.979999999999771,23.278100585937523
45.02000000000029,14.999999999999773,23.756524658203148
45.02000000000029,15.019999999999772,23.194512939453148
45.02000000000029,15.039999999999772,23.194512939453148
45.02000000000029,15.059999999999771,21.486993408203148
45.02000000000029,15.079999999999773,21.486993408203148
45.02000000000029,15.09999999999977,19.000695800781276
45.02000000000029,15.11999999999977,19.000695800781276
45.02000000000029,15.13999999999977,18.683801269531276
45.02000000000029,15.15999999999977,18.683801269531276
45.02000000000029,15.179999999999769,19.443414306640648
45.02000000000029,15.199999999999768,19.443414306640648
45.02000000000029,15.219999999999768,19.433160400390648
45.02000000000029,15.239999999999768,19.543023681640648
45.02000000000029,15.259999999999769,19.543023681640648
45.02000000000029,15.279999999999768,21.144250488281276
45.02000000000029,15.299999999999766,21.144250488281276
45.02000000000029,15.319999999999766,20.946984863281276
45.02000000000029,15.339999999999764,20.946984863281276
45.02000000000029,15.359999999999763,23.969293212890648
45.02000000000029,15.379999999999765,23.969293212890648
45.02000000000029,15.399999999999764,24.988946533203148
45.02000000000029,15.419999999999764,21.486505126953148
45.02000000000029,15.439999999999763,19.890191650390648
45.02000000000029,15.459999999999765,18.081109619140648
45.02000000000029,15.479999999999762,19.583703613281276
