Latitude,Longitude
45.001999999999995,12.99300000000001
45.001999999999995,13.05000000000001
45.001999999999995,13.10700000000001
45.001999999999995,13.16400000000001
45.001999999999995,13.22100000000001
45.001999999999995,13.278000000000011
45.001999999999995,13.335000000000012
45.001999999999995,13.392000000000012
45.001999999999995,13.449000000000012
45.001999999999995,13.506000000000013
45.001999999999995,13.563000000000013
45.001999999999995,13.620000000000013
45.001999999999995,13.677000000000014
45.001999999999995,13.734000000000014
45.001999999999995,13.791000000000015
45.001999999999995,13.848000000000015
45.001999999999995,13.905000000000015
45.001999999999995,13.962000000000016
45.001999999999995,14.019000000000016
45.001999999999995,14.076000000000016
45.001999999999995,14.133000000000017
45.001999999999995,14.190000000000017
45.001999999999995,14.247000000000018
45.001999999999995,14.304000000000018
45.001999999999995,14.361000000000018
45.001999999999995,14.418000000000019
45.001999999999995,14.47500000000002
45.001999999999995,14.53200000000002
45.001999999999995,14.58900000000002
45.001999999999995,14.64600000000002
45.001999999999995,14.70300000000002
45.001999999999995,14.760000000000021
45.001999999999995,14.817000000000021
45.001999999999995,14.874000000000022
45.001999999999995,14.931000000000022
45.001999999999995,14.988000000000023
45.001999999999995,15.045000000000023
45.001999999999995,15.102000000000023
45.001999999999995,15.159000000000024
45.001999999999995,15.216000000000024
45.001999999999995,15.273000000000025
45.001999999999995,15.330000000000025
45.001999999999995,15.387000000000025
45.001999999999995,15.444000000000026
45.001999999999995,15.501000000000026
45.001999999999995,15.558000000000026
45.001999999999995,15.615000000000027
45.001999999999995,15.672000000000027
45.001999999999995,15.729000000000028
45.001999999999995,15.786000000000028
45.001999999999995,15.843000000000028
45.001999999999995,15.900000000000029
45.001999999999995,15.95700000000003
45.001999999999995,16.014000000000028
45.001999999999995,16.071000000000026
45.001999999999995,16.128000000000025
45.001999999999995,16.185000000000024
45.001999999999995,16.242000000000022
45.001999999999995,16.29900000000002
45.001999999999995,16.35600000000002
45.001999999999995,16.413000000000018
45.001999999999995,16.470000000000017
45.001999999999995,16.527000000000015
45.001999999999995,16.584000000000014
45.001999999999995,16.641000000000012
45.001999999999995,16.69800000000001
45.001999999999995,16.75500000000001
45.041999999999994,12.99300000000001
45.041999999999994,13.05000000000001
45.041999999999994,13.10700000000001
45.041999999999994,13.16400000000001
45.041999999999994,13.22100000000001
45.041999999999994,13.278000000000011
45.041999999999994,13.335000000000012
45.041999999999994,13.392000000000012
45.041999999999994,13.449000000000012
45.041999999999994,13.506000000000013
45.041999999999994,13.563000000000013
45.041999999999994,13.620000000000013
45.041999999999994,13.677000000000014
45.041999999999994,13.734000000000014
45.041999999999994,13.791000000000015
45.041999999999994,13.848000000000015
45.041999999999994,13.905000000000015
45.041999999999994,13.962000000000016
45.041999999999994,14.019000000000016
45.041999999999994,14.076000000000016
45.041999999999994,14.133000000000017
45.041999999999994,14.190000000000017
45.041999999999994,14.247000000000018
45.041999999999994,14.304000000000018
45.041999999999994,14.361000000000018
45.041999999999994,14.418000000000019
45.041999999999994,14.47500000000002
45.041999999999994,14.53200000000002
45.041999999999994,14.58900000000002
45.041999999999994,14.64600000000002
45.041999999999994,14.70300000000002
45.041999999999994,14.760000000000021
45.041999999999994,14.817000000000021
45.041999999999994,14.874000000000022
45.041999999999994,14.931000000000022
45.041999999999994,14.988000000000023
45.041999999999994,15.045000000000023
45.041999999999994,15.102000000000023
45.041999999999994,15.159000000000024
45.041999999999994,15.216000000000024
45.041999999999994,15.273000000000025
45.041999999999994,15.330000000000025
45.041999999999994,15.387000000000025
45.041999999999994,15.444000000000026
45.041999999999994,15.501000000000026
45.041999999999994,15.558000000000026
45.041999999999994,15.615000000000027
45.041999999999994,15.672000000000027
45.041999999999994,15.729000000000028
45.041999999999994,15.786000000000028
45.041999999999994,15.843000000000028
45.041999999999994,15.900000000000029
45.041999999999994,15.95700000000003
45.041999999999994,16.014000000000028
45.041999999999994,16.071000000000026
45.041999999999994,16.128000000000025
45.041999999999994,16.185000000000024
45.041999999999994,16.242000000000022
45.041999999999994,16.29900000000002
45.041999999999994,16.35600000000002
45.041999999999994,16.413000000000018
